#{"t_start": 1729549721.708162, "env_id": "None"}
r,l,t
-0.202155,2,328.782829
1.891222,10,328.857301
1.623537,8,328.931116
5.430892,20,329.020404
0.881645,7,329.09063
2.285622,10,329.164143
1.904983,10,329.23727
-0.5,1,329.298187
5.414245,21,329.392497
0.580331,5,329.463108
3.067599,11,329.540412
6.084825,20,329.63319
1.86666,8,329.706193
1.918193,10,329.780636
0.14899,3,329.846397
1.650431,9,329.921897
1.116164,9,329.998859
3.596823,13,330.078623
5.474038,21,330.168839
1.907692,9,330.240753
1.203396,7,330.309559
4.686553,17,330.392547
4.566345,16,330.474424
1.662956,9,330.546816
2.965197,12,330.622128
1.442333,8,330.692949
0.43534,4,330.758115
1.354123,8,330.831128
-0.5,1,330.89412
2.87123,11,330.974729
1.457506,7,331.046036
1.131133,6,331.115482
2.608764,11,331.196109
1.672374,11,331.277766
3.854259,15,331.363813
0.324716,4,331.432669
-0.5,1,331.495333
1.940436,10,331.576733
2.786076,12,331.657952
2.009942,9,331.730974
2.669117,12,331.808626
2.465372,10,331.886715
0.743845,5,331.955518
0.844287,6,332.024845
4.791137,17,332.111453
0.072036,3,332.176604
11.054158,36,332.29916
4.697607,19,332.387436
2.280224,11,332.465957
0.06443,3,332.531394
6.743058,20,332.620231
0.584538,6,332.688315
0.261723,4,332.754266
2.757223,12,332.847845
1.356866,7,332.94254
2.076632,9,333.02305
2.728624,14,333.112872
5.117,17,333.217682
3.107851,15,333.312833
11.847485,37,333.442007
2.120176,10,333.523569
1.385224,8,333.600688
0.427253,4,333.667142
7.958278,25,333.769297
2.855852,11,333.855372
5.286467,19,333.951523
9.160877,30,334.062901
3.176731,14,334.154742
3.250773,13,334.244252
0.738024,5,334.321883
1.08286,8,334.398997
0.445175,4,334.469761
1.619032,9,334.547199
-0.5,1,334.613396
4.847283,17,334.699507
-0.5,1,334.763295
4.351085,16,334.850626
0.234044,3,334.916221
-0.5,1,334.980788
0.932668,5,335.051245
5.466637,20,335.166752
1.133254,6,335.254286
1.131241,7,335.330348
6.36334,21,335.427719
1.814158,9,335.506166
4.455168,19,335.594134
1.381229,13,335.67446
2.599528,11,335.75549
0.771487,5,335.824954
0.200334,4,335.891644
5.135248,21,335.982292
0.472212,5,336.048775
0.764944,6,336.42472
-0.223501,2,336.496291
0.973562,6,336.570591
5.943451,25,336.679495
1.814389,8,336.755084
0.351485,7,336.829649
3.495154,13,336.910791
8.632514,24,337.005248
1.539353,9,337.079131
11.478421,37,337.197873
1.159444,7,337.271858
5.017923,17,337.355739
6.303123,20,337.447078
7.509931,27,337.552353
0.978113,6,337.624146
3.699824,14,337.703455
5.628167,20,337.798011
4.666689,18,337.883638
3.825445,14,337.964062
7.322301,25,338.090914
5.521207,18,338.188053
0.379223,5,338.262722
2.658578,10,338.357048
1.311282,7,338.461567
2.699545,13,338.570654
5.407885,25,338.681335
1.014297,7,338.754811
1.640429,8,338.834387
-0.096809,3,338.906345
2.169855,10,338.98442
2.330716,9,339.062835
1.3044,8,339.138768
0.605477,6,339.214159
1.437913,8,339.291244
0.639611,5,339.357071
4.625556,18,339.443148
0.13472,3,339.51058
1.426229,7,339.584674
3.014481,14,339.664529
2.408582,11,339.739689
2.521122,11,339.831389
2.05099,12,339.916755
2.236527,12,339.994695
0.966234,6,340.063112
1.977748,9,340.134817
0.014637,3,340.199468
5.127817,20,340.287012
1.957581,10,340.359951
-0.5,1,340.419542
7.140527,24,340.51454
7.244565,26,340.61163
1.598639,8,340.682274
8.198231,26,340.778961
3.570048,14,340.859112
3.660417,14,340.945657
0.905745,6,341.01613
4.772747,17,341.115902
1.292283,8,341.191683
2.248609,9,341.262821
3.189704,12,341.339871
8.64196,28,341.440077
1.071697,8,341.50974
0.116312,4,341.573648
1.306091,7,341.641216
8.923523,27,341.739883
0.098846,3,341.802431
6.589327,21,341.893864
1.083742,6,341.962964
1.215997,6,342.039555
3.258039,13,342.123941
7.578068,24,342.220186
5.357707,19,342.306766
11.72583,41,342.426217
0.469118,5,342.492443
-0.16113,2,342.552704
4.130963,14,342.631688
1.267685,7,342.700656
0.44967,5,342.767028
1.396551,8,342.837642
5.494367,20,342.932503
4.57562,19,343.033852
1.403601,7,343.107097
13.188563,40,343.226315
3.11802,12,343.303364
2.069804,10,343.379063
0.806269,5,343.444977
1.277925,6,343.51191
0.166024,3,343.574682
3.354056,12,343.651094
5.695367,18,343.736532
-0.205835,2,343.796372
0.869476,6,343.863344
2.121935,10,343.93655
1.943494,11,344.010304
1.914926,10,344.087781
0.352112,4,344.152805
4.847264,27,344.251256
3.979294,15,344.333012
0.128865,3,344.39727
8.488393,27,344.495597
0.376875,4,344.561353
9.894439,32,344.667712
9.135665,30,344.770814
2.576322,12,344.848287
5.507684,20,344.936696
1.041898,6,345.005389
4.352976,15,345.085459
0.577867,5,345.151478
0.970492,6,345.218632
4.687121,15,345.299608
0.933066,6,345.366383
5.239085,17,345.451395
1.19511,7,345.520913
1.802927,8,345.590201
0.880217,6,345.657386
7.765847,29,345.760708
0.820496,5,345.827355
1.512128,10,345.900959
-0.5,1,345.961583
1.761241,10,346.034464
3.402493,18,346.11978
5.206168,19,346.207535
1.918327,8,346.278332
1.956752,10,346.351413
3.047901,14,346.432238
3.258832,13,346.509575
0.438017,4,346.574046
2.003614,9,346.645664
2.426285,11,346.721017
2.563899,11,346.796064
3.319876,14,346.87562
1.161314,7,346.944448
1.102825,7,347.013674
1.051271,7,347.084878
4.646221,16,347.167346
0.777759,5,347.233694
3.480496,12,347.308773
0.303149,4,347.371756
2.163946,10,347.445949
1.105968,8,347.517376
1.019111,9,347.593119
-0.058557,3,347.65719
5.640698,21,347.746773
2.115442,9,347.81947
2.634305,13,347.897351
-0.026552,3,347.963908
1.543454,8,348.033354
1.301209,7,348.102547
4.451505,16,348.189696
3.383542,14,348.271848
0.821753,6,348.344674
0.288398,4,348.412388
8.35283,26,348.516312
3.210402,13,348.597995
1.151076,6,348.668351
1.061248,7,348.740594
0.153769,3,348.807169
0.398391,4,348.877612
1.528304,7,348.951557
4.792921,17,349.042363
3.295155,12,349.13226
3.820634,16,349.217334
2.335083,9,349.290254
3.374601,12,349.368573
0.104947,5,349.44714
2.998405,12,349.53234
0.364234,5,349.605692
7.571348,27,349.712822
3.975447,14,349.796878
2.404103,9,349.872368
3.107767,13,349.958925
3.420349,15,350.306888
4.852502,17,350.411036
6.588528,22,350.513335
-0.215046,2,350.575775
4.155437,16,350.659008
0.69508,10,350.736976
1.251866,10,350.814135
1.002779,6,350.881915
0.811391,5,350.949
9.039875,41,351.073747
7.82571,25,351.175976
5.794663,18,351.278912
14.818054,45,351.434991
2.609597,10,351.515143
3.047722,12,351.596764
3.019522,15,351.68373
0.978087,6,351.755542
0.168947,4,351.823382
3.408789,12,351.902144
1.006649,6,351.971427
2.935417,16,352.056128
1.180742,6,352.131557
3.74196,13,352.211996
2.343934,10,352.288122
5.720465,20,352.395251
2.816076,11,352.472707
1.486563,7,352.54308
3.35747,15,352.624726
2.26489,10,352.698389
13.965362,41,352.822537
7.454884,24,352.926639
5.257047,25,353.036815
1.345296,6,353.110985
0.253556,3,353.176548
11.667002,43,353.304673
4.329665,15,353.400199
1.049738,6,353.472751
2.002215,11,353.552209
1.622796,8,353.623308
4.388762,19,353.717852
1.6209,9,353.802565
9.235062,31,353.913346
0.543775,4,353.983062
2.731357,12,354.072219
0.323283,5,354.143172
3.672657,15,354.225274
10.356427,42,354.37886
6.626864,22,354.487856
3.235521,11,354.565792
1.745849,8,354.637127
1.807957,11,354.711966
0.342925,5,354.778733
0.467466,4,354.843494
2.488179,10,354.922013
0.68129,7,354.997263
9.594165,29,355.100079
0.902692,5,355.165656
3.678428,16,355.248158
20.402216,67,355.409261
5.83679,17,355.498268
4.11554,15,355.580165
2.247476,10,355.655852
4.854043,17,355.740422
1.04502,6,355.812981
2.465318,12,355.891934
1.413766,7,355.964269
5.863907,21,356.054553
1.15571,7,356.124602
8.075672,28,356.223944
3.300816,12,356.300883
1.551613,9,356.375676
0.756818,7,356.44506
7.431103,23,356.53857
0.451273,4,356.602688
0.207401,4,356.667913
24.456891,69,356.829682
1.072758,6,356.897879
0.598921,7,356.966354
0.166709,3,357.028871
5.059829,22,357.119853
1.848923,9,357.19259
0.507885,5,357.259581
3.58686,16,357.343386
2.874966,11,357.422488
10.29171,34,357.534705
2.174575,9,357.611081
0.035527,3,357.675312
3.52047,16,357.758677
1.131062,7,357.828401
7.211434,27,357.929512
-0.135649,3,357.994587
0.139886,3,358.063478
26.300297,82,358.255416
5.412011,18,358.346598
9.431903,29,358.454728
2.18257,8,358.526439
1.541012,8,358.597556
1.57004,7,358.666563
3.450377,14,358.747469
1.060093,9,358.823745
6.626206,23,358.91852
1.457594,9,358.99246
0.910115,6,359.061166
0.8922,6,359.128963
0.659209,5,359.195993
8.427082,27,359.297872
1.119915,7,359.371078
0.813534,6,359.440115
-0.5,1,359.500786
1.836661,9,359.573598
1.223129,8,359.644995
4.606485,17,359.728026
1.9839,10,359.802427
11.013601,30,359.906461
0.808227,5,359.973016
4.158965,17,360.059305
2.53714,12,360.14223
0.8831,6,360.212368
0.202218,4,360.278816
4.449776,16,360.365043
0.082514,3,360.429335
3.001153,12,360.506944
1.717689,7,360.578123
6.691463,29,360.686659
0.911975,6,360.755948
1.081516,7,360.829049
0.336444,4,360.893687
4.047929,18,360.980799
1.030132,7,361.0525
2.838457,12,361.133247
0.853284,5,361.200815
3.253464,12,361.282284
5.541078,20,361.375868
2.230718,10,361.451785
2.906281,12,361.536712
2.107252,9,361.614286
3.166841,14,361.700563
-0.108238,3,361.769256
1.656962,9,361.847984
1.89305,9,361.921199
10.75296,30,362.02717
2.936417,10,362.102827
3.202979,13,362.183256
0.341891,5,362.251828
9.527119,32,362.68038
4.618275,17,362.773283
2.806571,11,362.855307
0.894121,6,362.925013
1.919536,10,363.00404
3.63255,13,363.085883
1.023826,7,363.158235
0.509101,4,363.225556
3.746226,16,363.310745
2.741886,12,363.393126
1.595626,8,363.468439
1.060938,6,363.544958
2.555513,10,363.625041
4.78608,16,363.713059
2.683181,12,363.79299
7.448151,25,363.89095
2.489326,10,363.967397
2.80907,12,364.04902
3.086147,15,364.135875
3.230015,12,364.218161
-0.191355,2,364.281701
1.399809,15,364.365735
12.177137,37,364.484006
2.256972,9,364.559312
0.569837,6,364.630266
0.711035,5,364.699561
19.712508,57,364.843517
10.041353,32,364.953452
3.963007,16,365.038488
1.530587,9,365.113014
5.74584,23,365.208581
1.048168,7,365.279563
3.542225,13,365.35971
2.247279,10,365.437611
7.932104,27,365.54044
1.247669,8,365.613878
2.825754,12,365.69477
0.059021,3,365.760217
5.720697,22,365.855138
5.531919,21,365.948463
5.068219,20,366.036918
11.432018,35,366.153909
5.337462,16,366.241276
0.896946,6,366.30997
4.815536,17,366.395316
1.785885,13,366.474626
3.753808,14,366.557861
6.811685,22,366.65386
3.175486,11,366.7325
6.308318,24,366.830755
4.480193,16,366.916631
2.57994,11,366.997462
4.636238,15,367.082315
0.319019,4,367.148774
0.534176,5,367.217518
1.000579,7,367.28816
1.910013,9,367.36289
10.913928,34,367.474998
3.695185,13,367.555384
1.227277,6,367.624085
0.332644,5,367.68986
2.73665,11,367.767493
6.219429,21,367.864041
2.513751,11,367.944191
9.387317,39,368.064157
3.219415,11,368.140647
4.873601,17,368.22734
4.549138,15,368.312149
0.870524,5,368.38122
0.484482,4,368.446655
2.618249,13,368.526252
-0.18475,2,368.589021
4.470462,15,368.67056
0.376831,4,368.7355
3.9926,15,368.817543
1.155513,6,368.887278
1.535659,8,368.959237
0.9145,8,369.032972
9.678183,34,369.145988
0.757038,8,369.219688
4.096179,15,369.302862
0.663983,6,369.370796
5.643701,20,369.460436
11.767856,38,369.578411
5.505895,19,369.667144
2.217661,9,369.74027
1.83874,8,369.811622
1.237935,7,369.881511
3.562418,16,369.964178
0.146486,3,370.028196
1.393611,8,370.099522
0.017845,3,370.162796
14.766072,50,370.298021
15.104969,46,370.42821
2.259314,10,370.506336
16.192577,48,370.646679
7.048662,25,370.745537
5.982026,20,370.84188
17.480506,55,370.998404
3.621577,13,371.081205
0.945547,6,371.150355
0.341165,4,371.230825
0.255288,4,371.311855
2.013165,9,371.392559
1.569805,8,371.46784
3.386758,14,371.547328
0.037528,3,371.611546
1.437448,7,371.689346
4.224361,17,371.77802
9.854977,36,371.891164
3.74614,14,371.98573
0.59835,5,372.063209
9.069655,29,372.203541
1.024649,8,372.290109
0.53156,5,372.360837
0.905293,5,372.429161
6.069136,20,372.519473
6.691362,22,372.616092
3.578604,13,372.697663
2.502205,10,372.775614
-0.104722,3,372.843213
5.72668,23,372.94357
1.10468,6,373.014991
8.494168,27,373.117523
0.490941,5,373.188217
5.20792,21,373.291533
7.07032,24,373.388528
-0.059636,3,373.453179
9.057811,28,373.561443
0.151132,3,373.635295
4.425065,17,373.732073
14.316561,42,373.865172
2.342816,10,373.945212
5.609421,20,374.036909
9.529775,28,374.139766
1.528848,7,374.210777
4.037773,15,374.569288
4.02476,13,374.659865
1.554838,9,374.74212
3.528851,12,374.821287
8.488686,29,374.92758
8.495027,26,375.032002
2.37189,11,375.108334
1.700509,8,375.179439
2.044781,9,375.257369
0.651434,5,375.334216
5.259307,17,375.436694
3.933189,17,375.527157
3.992927,16,375.617683
2.385352,11,375.69995
0.934689,6,375.777023
0.470116,4,375.848181
11.502258,35,375.981381
-0.5,1,376.0445
1.58891,9,376.117646
8.334084,31,376.22383
2.981041,12,376.303398
8.6099,29,376.424531
1.181744,6,376.506668
0.817329,5,376.582504
7.628597,25,376.683996
1.983407,9,376.76149
6.27917,21,376.857791
2.666997,11,376.938832
3.255076,13,377.021013
7.177524,23,377.125582
7.274529,22,377.219051
1.492645,8,377.290934
7.513168,28,377.400602
3.341012,14,377.482289
1.421024,8,377.553566
1.003806,6,377.623301
10.09766,35,377.742361
1.364151,8,377.818921
0.742511,5,377.887001
0.859761,6,377.959256
6.731099,24,378.058704
7.159506,25,378.1653
3.215728,13,378.253641
1.776777,8,378.330751
0.748757,5,378.406705
9.721822,31,378.515852
1.669567,9,378.589738
2.302518,10,378.664831
0.111824,3,378.736825
0.39668,5,378.806151
1.056052,6,378.874305
1.574547,8,378.946919
0.094669,3,379.017267
4.766381,16,379.108022
5.557665,19,379.194878
5.13414,18,379.279792
15.786857,47,379.417615
6.598872,21,379.515202
9.609438,35,379.631491
1.976922,11,379.709915
2.085477,11,379.78872
6.577954,24,379.885741
20.173827,62,380.043082
0.024848,3,380.10836
3.642464,17,380.194253
1.732062,8,380.266364
16.293661,51,380.403846
6.46318,21,380.503068
5.987692,21,380.599637
4.818033,19,380.688037
2.894162,12,380.765252
3.125618,11,380.840318
-0.060757,3,380.904959
0.331024,4,380.970196
5.566069,19,381.058089
5.705461,19,381.148601
0.744753,7,381.219226
3.483023,13,381.296987
4.017699,17,381.381854
1.858278,11,381.457158
1.369982,8,381.527198
1.903696,10,381.600314
7.116956,23,381.69386
0.762969,5,381.761167
1.684892,8,381.836186
5.88036,19,381.928747
21.238706,66,382.08775
2.66605,11,382.163781
5.25437,23,382.260504
9.993982,32,382.382778
5.187851,18,382.473086
7.89675,28,382.578238
1.329879,9,382.653981
1.963473,9,382.731285
11.066912,36,382.85416
1.829413,8,382.928432
3.314134,21,383.019146
3.475497,15,383.100469
0.744737,6,383.171823
3.965885,15,383.254192
1.355312,7,383.323778
0.633783,6,383.391485
4.10634,15,383.477331
2.28375,10,383.555469
1.487999,7,383.624896
15.613772,50,383.756934
0.8336,5,383.823159
1.151918,6,383.892333
4.764517,17,383.984561
0.794886,6,384.056549
-0.196764,2,384.121812
6.480532,23,384.217595
2.386132,11,384.294923
17.453512,51,384.430973
3.614691,15,384.513345
6.879357,23,384.606267
3.239118,11,384.681587
8.553981,28,384.786254
0.296512,4,384.855237
0.835833,5,384.92574
0.778587,6,384.998164
20.743125,64,385.156536
0.049262,3,385.220252
1.158633,7,385.28985
2.765576,14,385.368175
4.252452,17,385.457011
0.418135,7,385.533441
3.968983,14,385.616134
3.85583,13,385.9529
1.62404,7,386.028247
15.088405,46,386.165431
2.197402,10,386.242253
5.510692,20,386.333014
5.31344,18,386.419375
8.935476,28,386.520962
1.051247,11,386.597589
1.957133,8,386.673171
0.20502,3,386.740375
1.668646,11,386.81885
0.744974,5,386.887028
11.065265,36,387.002206
1.938099,10,387.079139
1.657289,8,387.152371
2.227255,11,387.23011
14.70041,43,387.355785
13.028015,39,387.474551
0.029206,3,387.539233
19.876232,57,387.688237
10.811323,33,387.797662
2.270077,10,387.87252
4.479363,17,387.957611
0.622775,5,388.024147
13.359067,38,388.140079
1.119265,8,388.213349
3.657901,14,388.294442
20.534059,58,388.440017
0.879152,7,388.509538
4.706413,18,388.595554
3.695313,14,388.673012
3.667431,15,388.755334
8.079436,27,388.855798
2.039387,9,388.929541
8.301076,26,389.027139
5.260842,21,389.117057
4.981975,16,389.200567
12.610277,38,389.315835
1.386972,8,389.387784
7.400676,27,389.488293
5.405862,22,389.583592
5.367244,18,389.671759
9.034854,29,389.776889
4.712509,17,389.861551
3.941843,14,389.941394
8.941109,43,390.065865
0.447564,5,390.137744
6.461536,23,390.238071
9.027251,31,390.350737
17.511685,56,390.496149
16.438606,46,390.624781
1.226761,6,390.693194
3.314356,13,390.771409
1.359056,7,390.844386
16.907687,47,390.973723
4.130534,15,391.057194
5.816625,21,391.148332
5.186652,19,391.238294
0.785632,5,391.307677
6.5997,22,391.402981
12.390492,45,391.533619
1.641869,9,391.61024
0.46158,4,391.678706
0.243394,5,391.748607
1.491134,8,391.823101
5.64843,20,391.913481
3.692453,14,391.993697
6.095617,25,392.088953
4.549823,16,392.175401
5.170505,18,392.268036
7.016093,25,392.370092
8.064028,27,392.470424
0.205417,3,392.534109
3.028098,13,392.612884
9.754089,30,392.719013
0.120543,4,392.789661
11.784525,36,392.907638
-0.066678,3,392.97467
1.285402,6,393.046907
6.684388,23,393.14123
11.949152,36,393.260203
2.660979,11,393.339934
5.076228,18,393.427399
0.106886,3,393.491932
2.113599,10,393.566472
0.326625,5,393.632587
5.603056,17,393.718137
3.882542,16,393.801322
1.14556,7,393.870795
6.529902,22,393.962025
2.482891,11,394.037808
2.225758,10,394.114366
14.306219,39,394.232494
4.560503,17,394.321417
4.965303,18,394.408718
2.322875,9,394.481408
4.434017,19,394.664487
5.488181,18,394.750472
20.372863,59,394.896915
1.665738,8,394.971986
1.269539,8,395.044618
13.147668,41,395.163458
8.087452,31,395.271514
1.530222,7,395.347994
7.525528,26,395.720172
3.991608,15,395.807551
5.811107,18,395.900494
16.176296,50,396.038656
9.644145,31,396.147495
0.947165,7,396.217162
5.335778,20,396.306827
0.009794,3,396.370798
10.02156,32,396.47787
1.080299,6,396.549841
3.435531,12,396.629333
5.460089,18,396.716981
3.577112,16,396.804323
5.989763,21,396.897531
9.161104,31,397.005341
4.761163,22,397.100828
19.137912,62,397.255619
1.855098,8,397.328864
8.832449,33,397.438754
1.36292,7,397.507141
6.572273,23,397.600694
2.046238,9,397.671675
0.618362,5,397.74017
8.96993,29,397.850776
9.131493,30,397.960186
4.283923,15,398.042103
4.226088,16,398.126176
5.491574,18,398.211692
9.368043,30,398.316156
1.218634,7,398.386265
7.8328,28,398.487573
33.943467,95,398.695101
23.925977,70,398.859958
0.156774,5,398.9264
0.898985,6,398.994342
4.348867,16,399.075345
6.215047,19,399.162963
5.625146,18,399.248217
5.662294,20,399.338294
6.50904,22,399.430915
1.840022,10,399.505485
1.809746,9,399.580418
0.597796,5,399.647407
7.91929,28,399.748554
1.141247,6,399.815783
4.309023,18,399.901092
4.361772,16,399.983592
0.124423,3,400.047632
6.85986,22,400.139136
3.683137,14,400.21937
6.061663,22,400.310999
0.435997,5,400.380807
4.702497,15,400.464187
11.461138,36,400.578939
0.450196,5,400.648546
7.606103,27,400.752816
3.37948,13,400.834649
11.714515,43,400.959647
4.952808,18,401.045976
4.154569,16,401.131093
1.976639,10,401.206105
10.549547,35,401.316244
2.883518,11,401.393121
2.350906,10,401.467906
12.214346,38,401.583859
2.886075,12,401.661649
-0.205725,3,401.72623
14.90101,45,401.853485
13.711767,47,401.985753
5.313994,18,402.071344
3.127314,13,402.151725
2.174736,9,402.224934
7.308245,24,402.320052
13.648416,41,402.441922
5.944382,19,402.530246
1.907864,8,402.602523
4.927766,17,402.687381
4.546704,17,402.775498
5.716097,19,402.864504
1.876119,9,402.936586
6.647195,20,403.02612
1.987888,8,403.095639
13.978136,40,403.213772
0.506153,4,403.279338
1.947552,9,403.351548
5.761627,19,403.439019
19.659887,62,403.589057
3.880325,15,403.671054
8.452791,28,403.770762
1.962995,9,403.842366
2.434538,11,403.918222
0.470229,5,403.9852
2.010215,10,404.058716
8.558102,29,404.161187
0.085917,3,404.224771
6.610873,23,404.317286
13.727332,43,404.44012
11.477964,36,404.551283
5.467852,19,404.63914
3.555687,12,404.715391
-0.01073,3,404.779516
2.599305,12,405.118336
0.315852,5,405.189328
3.178459,11,405.268579
1.328245,8,405.342128
14.916973,44,405.464727
7.140426,23,405.5572
7.309648,23,405.64877
2.925493,11,405.724036
3.285729,14,405.804274
5.679819,19,405.892073
17.007514,50,406.024845
4.475088,18,406.113647
14.658449,45,406.245527
26.523454,76,406.431879
0.288881,4,406.499984
22.556982,64,406.655103
0.400617,4,406.720088
0.038317,3,406.783866
7.860774,26,406.880832
6.793224,25,406.975893
0.508873,4,407.039135
6.336978,24,407.133933
6.482272,21,407.223373
3.740726,14,407.303231
5.419727,19,407.38985
9.44315,32,407.495129
6.409995,24,407.590789
-0.146574,2,407.652391
1.800209,8,407.722757
0.651172,6,407.790626
14.618673,44,407.914725
9.532217,30,408.018877
14.843195,45,408.144273
3.014957,13,408.223152
0.789479,6,408.291884
9.808416,36,408.410175
5.373285,20,408.501722
4.068022,16,408.584618
5.092533,18,408.669881
13.351138,39,408.786969
5.446283,18,408.872465
10.26677,34,408.981855
0.738512,6,409.049578
41.187921,126,409.294647
2.451681,10,409.368128
2.470062,11,409.442555
8.467465,30,409.546808
-0.125205,3,409.610702
10.045788,32,409.717051
6.672956,30,409.821197
3.051957,13,409.899424
0.831896,5,409.966398
11.95028,36,410.078374
6.776624,22,410.170032
5.840582,19,410.258296
11.790897,39,410.376183
1.314865,9,410.449375
5.303355,20,410.538709
8.29364,28,410.638271
2.990561,12,410.714591
4.761138,18,410.800733
4.360559,16,410.883685
4.230604,16,410.965907
8.877302,32,411.071747
11.535368,34,411.183543
14.317588,46,411.31435
0.532059,6,411.382402
7.437012,28,411.481815
7.843896,25,411.578819
-0.227508,2,411.639779
1.877747,8,411.71051
5.014929,17,411.794285
8.696579,28,411.89537
4.476429,17,411.980441
1.104783,6,412.048637
1.708307,8,412.119564
1.819564,8,412.19009
3.433001,14,412.270715
4.702479,16,412.353994
0.782189,7,412.425278
20.950357,63,412.579319
3.132919,11,412.655661
1.207638,11,412.730133
1.186778,7,412.800258
13.857715,44,412.924596
4.630015,16,413.008544
8.010902,29,413.110412
1.148135,6,413.179781
-0.201388,3,413.241832
4.167276,15,413.322718
0.377031,4,413.387234
0.189055,3,413.450654
0.995826,6,413.518633
1.003259,7,413.587839
3.599193,14,413.667433
5.67954,20,413.756243
5.524519,19,413.84432
2.822217,13,413.923069
2.575404,11,414.256637
1.990905,9,414.335528
7.413889,22,414.439544
0.929186,6,414.51609
8.306634,29,414.627054
4.655727,16,414.710494
4.241231,15,414.791986
2.957829,13,414.870012
0.470466,5,414.935833
1.799704,9,415.008546
4.711443,15,415.090667
4.111892,15,415.171906
0.68045,6,415.239804
0.720785,5,415.306507
3.944307,16,415.388968
8.927563,28,415.490779
6.724265,23,415.586931
1.504458,7,415.660476
15.639382,48,415.799056
31.688507,89,415.992532
8.698151,27,416.09515
22.373933,66,416.253554
9.591471,29,416.359901
6.08858,21,416.449089
0.909524,7,416.521648
14.963076,48,416.653725
15.834393,49,416.788432
2.344139,16,416.87225
14.668631,43,416.995651
7.365911,28,417.098338
2.473773,11,417.173713
26.231797,72,417.338088
12.982408,48,417.47168
8.931663,30,417.579021
20.765386,61,417.727893
1.694973,8,417.798119
13.836868,46,417.924455
4.040079,15,418.006439
2.504461,12,418.083401
3.86919,15,418.16995
1.893493,8,418.243074
0.534242,5,418.30922
7.133136,22,418.401733
12.699076,40,418.52675
3.886146,15,418.607168
3.91586,16,418.696959
8.405355,29,418.809613
3.810056,15,418.897297
3.744835,14,418.977692
7.626107,28,419.079234
0.234289,4,419.1442
1.295477,7,419.213487
13.78212,40,419.332132
6.772926,24,419.425638
18.418736,58,419.57082
4.908998,19,419.662397
0.13194,3,419.729003
4.830636,18,419.817365
29.635567,84,420.006608
2.70057,12,420.085745
2.2757,9,420.161047
9.464916,30,420.265384
7.671698,25,420.362845
1.465311,7,420.432006
0.502361,4,420.500037
4.537994,16,420.582651
3.566385,12,420.659305
12.243125,36,420.770461
24.170169,77,420.944234
16.292805,49,421.076533
5.187977,17,421.16243
0.186331,3,421.224918
8.954174,30,421.328922
6.7793,31,421.433402
2.181634,9,421.506384
3.661314,14,421.589318
6.911489,23,421.684106
28.410723,86,421.872718
2.079048,10,421.946922
4.524699,16,422.028057
1.73301,8,422.098211
0.825293,5,422.163439
9.156711,38,422.531636
20.142662,58,422.684661
10.499449,33,422.795856
2.533453,11,422.871639
9.263632,29,422.971875
7.134159,24,423.070107
10.307489,40,423.188587
1.508731,7,423.26103
7.003581,23,423.354904
15.578964,44,423.482682
0.470956,4,423.550257
0.770719,5,423.618271
19.378731,56,423.763742
15.119045,47,423.894826
10.629071,33,424.004034
4.215627,17,424.090807
5.486099,20,424.182171
6.933327,25,424.278267
14.949373,44,424.401438
33.407377,103,424.613344
3.645797,17,424.696393
1.322787,7,424.764377
12.643254,38,424.877175
2.829366,11,424.952461
32.628621,104,425.167976
2.188964,13,425.244942
9.730947,29,425.345577
17.420574,53,425.4807
2.891953,11,425.555405
0.060132,3,425.618342
1.391339,7,425.693017
0.530035,4,425.763073
7.810707,29,425.864676
16.071434,51,425.999423
3.92402,15,426.093825
0.616604,7,426.167714
7.085722,24,426.263174
10.332088,30,426.386072
10.690344,32,426.519451
35.669159,97,426.743716
10.15448,32,426.87371
1.851126,11,426.953261
11.762307,37,427.067126
5.294037,20,427.154962
0.506071,5,427.225155
34.401804,98,427.477012
17.996234,53,427.625519
10.228143,30,427.733447
0.924707,6,427.806139
12.710041,40,427.931947
2.053106,11,428.013821
0.150948,3,428.079281
2.587352,11,428.158182
9.039278,29,428.260198
2.959982,13,428.339949
25.643293,72,428.515044
4.790022,19,428.615015
1.114694,6,428.688496
28.799019,79,428.866762
2.456042,10,428.951721
1.573501,8,429.026884
7.709969,26,429.12763
0.200574,3,429.191151
1.503884,8,429.262515
5.814183,21,429.356352
3.269996,14,429.438209
19.738925,59,429.590794
1.900302,12,429.668697
2.087967,10,429.743355
1.26917,7,429.815638
2.169819,9,429.892539
8.160719,26,429.99154
-0.018903,3,430.05529
0.856565,5,430.122088
6.84143,24,430.219086
0.872341,7,430.289888
6.603724,22,430.641331
7.739305,26,430.747503
5.285313,20,430.842341
11.361557,39,430.965813
32.191927,96,431.174243
4.473597,18,431.260796
7.557178,24,431.355463
18.623587,56,431.495727
14.190756,45,431.627995
5.304583,18,431.716088
18.786652,59,431.866612
9.185669,32,431.972585
0.836125,7,432.046783
1.045082,7,432.117808
5.627485,20,432.204521
11.487792,39,432.322073
27.998408,76,432.496554
28.376668,79,432.677753
0.253492,4,432.743301
-0.5,1,432.803895
20.250868,62,432.956003
10.559361,36,433.070603
4.311689,19,433.164941
5.355069,23,433.259039
1.061558,7,433.333036
31.99726,88,433.528513
31.741971,90,433.726993
3.579982,15,433.808718
17.763385,52,433.947217
0.994559,7,434.017089
